obsid,siteid,plot,date_sampled,sciname ,diameter,condition
1415,14,B,6/13/11,Pseudotsuga menziesii,1.4,dry
1416,14,B,6/13/11,Pseudotsuga menziesii,15.07,normal
1417,14,B,6/13/11,Pseudotsuga menziesii,20.06,normal
1418,14,B,6/13/11,Pseudotsuga menziesii,50.03,dry
1419,14,B,6/13/11,Jamesia americana,1.74,dry
1420,14,B,6/13/11,Abies lasiocarpa,3.29,normal
1421,14,B,6/13/11,Abies lasiocarpa,7.04,dry
1422,14,B,6/10/12,Picea engelmannii,1.39,dry
1423,14,B,6/10/12,Picea engelmannii,4.36,normal
1424,14,B,6/10/12,Picea engelmannii,5.14,normal
1425,14,B,6/10/12,Picea engelmannii,8.94,dry
1426,14,B,6/10/12,Picea engelmannii,11.68,dry
1427,14,B,6/10/12,Picea engelmannii,14.04,normal
1428,14,B,6/10/12,Picea engelmannii,12.84,normal
1429,14,B,6/10/12,Picea engelmannii,21.16,dry
1430,14,B,6/10/12,Sambucus racemosa,19.17,dry
1431,14,B,6/10/12,Pseudotsuga menziesii,45.97,normal
1432,14,B,6/10/12,Pseudotsuga menziesii,2.22,dry
1433,14,B,6/10/12,Pseudotsuga menziesii,3.16,normal
1434,14,B,6/10/12,Pseudotsuga menziesii,5.07,dry
1435,14,B,6/10/12,Jamesia americana,5.96,dry
1436,14,B,6/10/12,Abies lasiocarpa,8.5,normal
1437,14,B,6/10/12,Abies lasiocarpa,13.33,dry
1438,14,B,6/10/12,Abies lasiocarpa,14.12,normal
1439,14,B,6/10/12,Abies lasiocarpa,21.06,dry
1440,14,B,6/10/12,Abies lasiocarpa,19.49,dry
1441,14,B,6/10/12,Abies lasiocarpa,23.49,normal
1442,14,B,6/10/12,Abies lasiocarpa,24.63,normal
1443,15,A,6/13/11,Abies lasiocarpa,31.26,normal
1444,15,A,6/13/11,Picea engelmannii,7.08,dry
1445,15,A,6/13/11,Picea engelmannii,7.81,dry
1446,15,A,6/13/11,Picea engelmannii,10.52,dry
1447,15,A,6/13/11,Picea engelmannii,13.78,dry
1448,15,A,6/13/11,Picea engelmannii,13.77,normal
1449,15,A,6/13/11,Picea engelmannii,21.77,normal
1450,15,A,6/13/11,Picea engelmannii,23.78,dry
1451,15,A,6/13/11,Picea engelmannii,29.9,normal
1452,15,A,6/13/11,Picea engelmannii,33.36,dry
1453,15,A,6/13/11,Picea engelmannii,38.93,dry
1454,15,A,6/13/11,Picea engelmannii,59.38,normal
1455,15,A,6/13/11,Sambucus racemosa,3.96,dry
1456,15,A,6/13/11,Pseudotsuga menziesii,3.19,dry
1457,15,A,6/13/11,Pseudotsuga menziesii,16.05,normal
1458,15,A,6/13/11,Pseudotsuga menziesii,22.7,normal
1459,15,A,6/13/11,Pseudotsuga menziesii,46.77,dry
1460,15,A,6/13/11,Jamesia americana,2.87,dry
1461,15,A,6/13/11,Abies lasiocarpa,2.74,normal
1462,15,A,6/13/11,Abies lasiocarpa,5.34,dry
1463,15,A,6/13/11,Abies lasiocarpa,5.76,normal
1464,15,A,6/13/11,Abies lasiocarpa,9.45,dry
1465,15,A,6/13/11,Abies lasiocarpa,15.15,dry
1466,15,A,6/13/11,Abies lasiocarpa,13.5,normal
1467,15,A,6/13/11,Abies lasiocarpa,18.45,normal
1468,15,A,6/13/11,Abies lasiocarpa,19.87,dry
1469,15,A,6/13/11,Abies lasiocarpa,24.96,dry
1470,15,A,6/13/11,Abies lasiocarpa,26.37,normal
1471,15,A,6/13/11,Abies lasiocarpa,30.16,dry
1472,15,A,6/13/11,Abies lasiocarpa,28.14,normal
1473,15,A,6/13/11,Picea engelmannii,30.41,dry
1474,15,A,6/10/12,Abies lasiocarpa,34.74,normal
1475,15,A,6/10/12,Picea engelmannii,7.34,dry
1476,15,A,6/10/12,Picea engelmannii,7.48,dry
1477,15,A,6/10/12,Picea engelmannii,47.24,dry
1478,15,A,6/10/12,Picea engelmannii,1.06,dry
1479,15,A,6/10/12,Picea engelmannii,1.21,normal
1480,15,A,6/10/12,Picea engelmannii,2.92,normal
1481,15,A,6/10/12,Picea engelmannii,9.69,dry
1482,15,A,6/10/12,Picea engelmannii,10.9,dry
1483,15,A,6/10/12,Picea engelmannii,14.56,normal
1484,15,A,6/10/12,Picea engelmannii,13.84,normal
1485,15,A,6/10/12,Picea engelmannii,22.41,dry
1486,15,A,6/10/12,Sambucus racemosa,19.02,dry
1487,15,A,6/10/12,Pseudotsuga menziesii,49.98,normal
1488,15,A,6/10/12,Pseudotsuga menziesii,4.68,dry
1489,15,A,6/10/12,Pseudotsuga menziesii,2.68,normal
1490,15,A,6/10/12,Pseudotsuga menziesii,3.57,dry
1491,15,A,6/10/12,Jamesia americana,10.03,dry
1492,15,A,6/10/12,Abies lasiocarpa,11.03,normal
1493,15,A,6/10/12,Abies lasiocarpa,10.42,dry
1494,15,A,6/10/12,Abies lasiocarpa,13.05,normal
1495,15,A,6/10/12,Abies lasiocarpa,20.43,dry
1496,15,A,6/10/12,Abies lasiocarpa,16.56,dry
1497,15,A,6/10/12,Abies lasiocarpa,23.02,normal
1498,15,A,6/10/12,Abies lasiocarpa,25.3,normal
1499,15,A,6/10/12,Abies lasiocarpa,30.34,dry
1500,15,A,6/10/12,Abies lasiocarpa,30.7,dry
1501,15,A,6/10/12,Abies lasiocarpa,27.89,normal
1502,15,A,6/10/12,Abies lasiocarpa,25.7,dry
1503,15,A,6/10/12,Abies lasiocarpa,30.21,normal
1504,15,A,6/10/12,Picea engelmannii,28.17,dry
1505,15,B,6/13/11,Abies lasiocarpa,34.63,normal
1506,15,B,6/13/11,Picea engelmannii,4.19,dry
1507,15,B,6/13/11,Picea engelmannii,9.74,dry
1508,15,B,6/13/11,Picea engelmannii,12.49,dry
1509,15,B,6/13/11,Picea engelmannii,13.65,dry
1510,15,B,6/13/11,Picea engelmannii,14.76,normal
1511,15,B,6/13/11,Picea engelmannii,20.67,normal
1512,15,B,6/13/11,Picea engelmannii,26.97,dry
1513,15,B,6/13/11,Picea engelmannii,30.25,normal
1514,15,B,6/13/11,Picea engelmannii,33.2,dry
1515,15,B,6/13/11,Picea engelmannii,38.98,dry
1516,15,B,6/13/11,Picea engelmannii,60.9,normal
1517,15,B,6/13/11,Sambucus racemosa,2.87,dry
1518,15,B,6/13/11,Pseudotsuga menziesii,1.75,dry
1519,15,B,6/13/11,Pseudotsuga menziesii,13.82,normal
1520,15,B,6/13/11,Pseudotsuga menziesii,19.33,normal
1521,15,B,6/13/11,Pseudotsuga menziesii,46.81,dry
1522,15,B,6/13/11,Jamesia americana,3.2,dry
1523,15,B,6/13/11,Abies lasiocarpa,1.27,normal
1524,15,B,6/13/11,Abies lasiocarpa,3.49,dry
1525,15,B,6/10/12,Picea engelmannii,4.6,dry
1526,15,B,6/10/12,Picea engelmannii,3.4,normal
1527,15,B,6/10/12,Picea engelmannii,6.26,normal
1528,15,B,6/10/12,Picea engelmannii,5.44,dry
1529,15,B,6/10/12,Picea engelmannii,7.88,dry
1530,15,B,6/10/12,Picea engelmannii,12.38,normal
1531,15,B,6/10/12,Picea engelmannii,16.79,normal
1532,15,B,6/10/12,Picea engelmannii,19.28,dry
1533,15,B,6/10/12,Sambucus racemosa,16,dry
1534,15,B,6/10/12,Pseudotsuga menziesii,48.67,normal
1535,15,B,6/10/12,Pseudotsuga menziesii,1.72,dry
1536,15,B,6/10/12,Pseudotsuga menziesii,2.49,normal
1537,15,B,6/10/12,Pseudotsuga menziesii,3.71,dry
1538,15,B,6/10/12,Jamesia americana,7.25,dry
1539,15,B,6/10/12,Abies lasiocarpa,12.22,normal
1540,15,B,6/10/12,Abies lasiocarpa,13.4,dry
1541,15,B,6/10/12,Abies lasiocarpa,14.96,normal
1542,15,B,6/10/12,Abies lasiocarpa,18.18,dry
1543,15,B,6/10/12,Abies lasiocarpa,19.09,dry
1544,15,B,6/10/12,Abies lasiocarpa,22.54,normal
1545,15,B,6/10/12,Abies lasiocarpa,26.09,normal
1546,16,A,6/13/11,Abies lasiocarpa,33.11,normal
1547,16,A,6/13/11,Picea engelmannii,5.27,dry
1548,16,A,6/13/11,Picea engelmannii,10.08,dry
1549,16,A,6/13/11,Picea engelmannii,12.02,dry
1550,16,A,6/13/11,Picea engelmannii,13.46,dry
1551,16,A,6/13/11,Picea engelmannii,13.72,normal
1552,16,A,6/13/11,Picea engelmannii,20.85,normal
1553,16,A,6/13/11,Picea engelmannii,25.61,dry
1554,16,A,6/13/11,Picea engelmannii,32.74,normal
1555,16,A,6/13/11,Picea engelmannii,33.39,dry
1556,16,A,6/13/11,Picea engelmannii,36.69,dry
1557,16,A,6/13/11,Picea engelmannii,60.57,normal
1558,16,A,6/13/11,Sambucus racemosa,1.69,dry
1559,16,A,6/13/11,Pseudotsuga menziesii,1.85,dry
1560,16,A,6/13/11,Pseudotsuga menziesii,16.01,normal
1561,16,A,6/13/11,Pseudotsuga menziesii,18.63,normal
1562,16,A,6/13/11,Pseudotsuga menziesii,48.64,dry
1563,16,A,6/13/11,Jamesia americana,2.51,dry
1564,16,A,6/13/11,Abies lasiocarpa,0.89,normal
1565,16,A,6/13/11,Abies lasiocarpa,5.85,dry
1566,16,A,6/13/11,Abies lasiocarpa,7.65,normal
1567,16,A,6/13/11,Abies lasiocarpa,11.07,dry
1568,16,A,6/13/11,Abies lasiocarpa,10.6,dry
1569,16,A,6/13/11,Abies lasiocarpa,16.17,normal
1570,16,A,6/13/11,Abies lasiocarpa,22.15,normal
1571,16,A,6/13/11,Abies lasiocarpa,16.54,dry
1572,16,A,6/13/11,Abies lasiocarpa,21.64,dry
1573,16,A,6/13/11,Abies lasiocarpa,25.89,normal
1574,16,A,6/13/11,Abies lasiocarpa,30.2,dry
1575,16,A,6/13/11,Abies lasiocarpa,29.77,normal
1576,16,A,6/13/11,Picea engelmannii,26.74,dry
1577,16,A,6/10/12,Abies lasiocarpa,31.86,normal
1578,16,A,6/10/12,Picea engelmannii,6.14,dry
1579,16,A,6/10/12,Picea engelmannii,6.96,dry
1580,16,A,6/10/12,Picea engelmannii,50,dry
1581,16,A,6/10/12,Picea engelmannii,3.96,dry
1582,16,A,6/10/12,Picea engelmannii,4.45,normal
1583,16,A,6/10/12,Picea engelmannii,3.6,normal
1584,16,A,6/10/12,Picea engelmannii,7.25,dry
1585,16,A,6/10/12,Picea engelmannii,9.08,dry
1586,16,A,6/10/12,Picea engelmannii,11.92,normal
1587,16,A,6/10/12,Picea engelmannii,17.21,normal
1588,16,A,6/10/12,Picea engelmannii,19.08,dry
1589,16,A,6/10/12,Sambucus racemosa,19.2,dry
1590,16,A,6/10/12,Pseudotsuga menziesii,47.44,normal
1591,16,A,6/10/12,Pseudotsuga menziesii,2,dry
1592,16,A,6/10/12,Pseudotsuga menziesii,3.1,normal
1593,16,A,6/10/12,Pseudotsuga menziesii,4.85,dry
1594,16,A,6/10/12,Jamesia americana,7.55,dry
1595,16,A,6/10/12,Abies lasiocarpa,12.15,normal
1596,16,A,6/10/12,Abies lasiocarpa,14.72,dry
1597,16,A,6/10/12,Abies lasiocarpa,14.42,normal
1598,16,A,6/10/12,Abies lasiocarpa,20.49,dry
1599,16,A,6/10/12,Abies lasiocarpa,19.29,dry
1600,16,A,6/10/12,Abies lasiocarpa,25.02,normal
1601,16,A,6/10/12,Abies lasiocarpa,25.72,normal
1602,16,A,6/10/12,Abies lasiocarpa,27.22,dry
1603,16,A,6/10/12,Abies lasiocarpa,31.73,dry
1604,16,A,6/10/12,Abies lasiocarpa,30.68,normal
1605,16,A,6/10/12,Abies lasiocarpa,28.19,dry
1606,16,A,6/10/12,Abies lasiocarpa,32.86,normal
1607,16,A,6/10/12,Picea engelmannii,26.63,dry
1608,16,B,6/13/11,Abies lasiocarpa,34.29,normal
1609,16,B,6/13/11,Picea engelmannii,4.19,dry
1610,16,B,6/13/11,Picea engelmannii,9.08,dry
1611,16,B,6/13/11,Picea engelmannii,10.95,dry
1612,16,B,6/13/11,Picea engelmannii,14.42,dry
1613,16,B,6/13/11,Picea engelmannii,14.64,normal
1614,16,B,6/13/11,Picea engelmannii,21.01,normal
1615,16,B,6/13/11,Picea engelmannii,23.03,dry
1616,16,B,6/13/11,Picea engelmannii,31.72,normal
1617,16,B,6/13/11,Picea engelmannii,33.47,dry
1618,16,B,6/13/11,Picea engelmannii,40.44,dry
1619,16,B,6/13/11,Picea engelmannii,62.39,normal
1620,16,B,6/13/11,Sambucus racemosa,5.41,dry
1621,16,B,6/13/11,Pseudotsuga menziesii,3.69,dry
1622,16,B,6/13/11,Pseudotsuga menziesii,17.08,normal
1623,16,B,6/13/11,Pseudotsuga menziesii,21.24,normal
1624,16,B,6/13/11,Pseudotsuga menziesii,50.12,dry
1625,16,B,6/13/11,Jamesia americana,2.89,dry
1626,16,B,6/13/11,Abies lasiocarpa,2.87,normal
1627,16,B,6/13/11,Abies lasiocarpa,2.88,dry
1628,16,B,6/10/12,Picea engelmannii,3.63,dry
1629,16,B,6/10/12,Picea engelmannii,5.41,normal
1630,16,B,6/10/12,Picea engelmannii,4.61,normal
1631,16,B,6/10/12,Picea engelmannii,8.6,dry
1632,16,B,6/10/12,Picea engelmannii,12.37,dry
1633,16,B,6/10/12,Picea engelmannii,14.84,normal
1634,16,B,6/10/12,Picea engelmannii,16.04,normal
1635,16,B,6/10/12,Picea engelmannii,19.07,dry
1636,16,B,6/10/12,Sambucus racemosa,19.94,dry
1637,16,B,6/10/12,Pseudotsuga menziesii,46.1,normal
1638,16,B,6/10/12,Pseudotsuga menziesii,5.63,dry
1639,16,B,6/10/12,Pseudotsuga menziesii,3.63,normal
1640,16,B,6/10/12,Pseudotsuga menziesii,4.54,dry
1641,16,B,6/10/12,Jamesia americana,6.67,dry
1642,16,B,6/10/12,Abies lasiocarpa,8.12,normal
1643,16,B,6/10/12,Abies lasiocarpa,12.68,dry
1644,16,B,6/10/12,Abies lasiocarpa,13.6,normal
1645,16,B,6/10/12,Abies lasiocarpa,20.62,dry
1646,16,B,6/10/12,Abies lasiocarpa,19.16,dry
1647,16,B,6/10/12,Abies lasiocarpa,24.55,normal
1648,16,B,6/10/12,Abies lasiocarpa,26.01,normal
1649,17,A,6/13/11,Abies lasiocarpa,33.22,normal
1650,17,A,6/13/11,Picea engelmannii,7.11,dry
1651,17,A,6/13/11,Picea engelmannii,6.55,dry
1652,17,A,6/13/11,Picea engelmannii,9.74,dry
1653,17,A,6/13/11,Picea engelmannii,11.45,dry
1654,17,A,6/13/11,Picea engelmannii,16.66,normal
1655,17,A,6/13/11,Picea engelmannii,20.15,normal
1656,17,A,6/13/11,Picea engelmannii,26.57,dry
1657,17,A,6/13/11,Picea engelmannii,29.51,normal
1658,17,A,6/13/11,Picea engelmannii,31.04,dry
1659,17,A,6/13/11,Picea engelmannii,38.62,dry
1660,17,A,6/13/11,Picea engelmannii,60.6,normal
1661,17,A,6/13/11,Sambucus racemosa,5.17,dry
1662,17,A,6/13/11,Pseudotsuga menziesii,3.69,dry
1663,17,A,6/13/11,Pseudotsuga menziesii,13.96,normal
1664,17,A,6/13/11,Pseudotsuga menziesii,19.62,normal
1665,17,A,6/13/11,Pseudotsuga menziesii,48.6,dry
1666,17,A,6/13/11,Jamesia americana,4.56,dry
1667,17,A,6/13/11,Abies lasiocarpa,3.1,normal
1668,17,A,6/13/11,Abies lasiocarpa,7.44,dry
1669,17,A,6/13/11,Abies lasiocarpa,8.3,normal
1670,17,A,6/13/11,Abies lasiocarpa,11.16,dry
1671,17,A,6/13/11,Abies lasiocarpa,11.79,dry
1672,17,A,6/13/11,Abies lasiocarpa,13.06,normal
1673,17,A,6/13/11,Abies lasiocarpa,18.41,normal
1674,17,A,6/13/11,Abies lasiocarpa,18.71,dry
1675,17,A,6/13/11,Abies lasiocarpa,21.04,dry
1676,17,A,6/13/11,Abies lasiocarpa,23.26,normal
1677,17,A,6/13/11,Abies lasiocarpa,28.3,dry
1678,17,A,6/13/11,Abies lasiocarpa,32.39,normal
1679,17,A,6/13/11,Picea engelmannii,27.79,dry
1680,17,A,6/10/12,Abies lasiocarpa,34.59,normal
1681,17,A,6/10/12,Picea engelmannii,4.87,dry
1682,17,A,6/10/12,Picea engelmannii,9.8,dry
1683,17,A,6/10/12,Picea engelmannii,47.64,dry
1684,17,A,6/10/12,Picea engelmannii,3.62,dry
1685,17,A,6/10/12,Picea engelmannii,2.13,normal
1686,17,A,6/10/12,Picea engelmannii,4.54,normal
1687,17,A,6/10/12,Picea engelmannii,6.05,dry
1688,17,A,6/10/12,Picea engelmannii,12.38,dry
1689,17,A,6/10/12,Picea engelmannii,12.09,normal
1690,17,A,6/10/12,Picea engelmannii,15.17,normal
1691,17,A,6/10/12,Picea engelmannii,21.49,dry
1692,17,A,6/10/12,Sambucus racemosa,15.91,dry
1693,17,A,6/10/12,Pseudotsuga menziesii,45.77,normal
1694,17,A,6/10/12,Pseudotsuga menziesii,2.65,dry
1695,17,A,6/10/12,Pseudotsuga menziesii,2.62,normal
1696,17,A,6/10/12,Pseudotsuga menziesii,6.12,dry
1697,17,A,6/10/12,Jamesia americana,7.51,dry
1698,17,A,6/10/12,Abies lasiocarpa,7.66,normal
1699,17,A,6/10/12,Abies lasiocarpa,10.84,dry
1700,17,A,6/10/12,Abies lasiocarpa,14.92,normal
1701,17,A,6/10/12,Abies lasiocarpa,18.09,dry
1702,17,A,6/10/12,Abies lasiocarpa,16.01,dry
1703,17,A,6/10/12,Abies lasiocarpa,22.27,normal
1704,17,A,6/10/12,Abies lasiocarpa,25.77,normal
1705,17,A,6/10/12,Abies lasiocarpa,29.95,dry
1706,17,A,6/10/12,Abies lasiocarpa,31.56,dry
1707,17,A,6/10/12,Abies lasiocarpa,30.94,normal
1708,17,A,6/10/12,Abies lasiocarpa,26.86,dry
1709,17,A,6/10/12,Abies lasiocarpa,30.37,normal
1710,17,A,6/10/12,Picea engelmannii,28.94,dry
1711,17,B,6/13/11,Abies lasiocarpa,33.89,normal
1712,17,B,6/13/11,Picea engelmannii,6.74,dry
1713,17,B,6/13/11,Picea engelmannii,6.87,dry
1714,17,B,6/13/11,Picea engelmannii,11.11,dry
1715,17,B,6/13/11,Picea engelmannii,14.78,dry
1716,17,B,6/13/11,Picea engelmannii,13.98,normal
1717,17,B,6/13/11,Picea engelmannii,18.9,normal
1718,17,B,6/13/11,Picea engelmannii,25.34,dry
1719,17,B,6/13/11,Picea engelmannii,28.42,normal
1720,17,B,6/13/11,Picea engelmannii,34.16,dry
1721,17,B,6/13/11,Picea engelmannii,35.86,dry
1722,17,B,6/13/11,Picea engelmannii,61.18,normal
1723,17,B,6/13/11,Sambucus racemosa,2.45,dry
1724,17,B,6/13/11,Pseudotsuga menziesii,3,dry
1725,17,B,6/13/11,Pseudotsuga menziesii,17.26,normal
1726,17,B,6/13/11,Pseudotsuga menziesii,19.47,normal
1727,17,B,6/13/11,Pseudotsuga menziesii,50.19,dry
1728,17,B,6/13/11,Jamesia americana,2.25,dry
1729,17,B,6/13/11,Abies lasiocarpa,4.28,normal
1730,17,B,6/13/11,Abies lasiocarpa,4.02,dry
1731,17,B,6/10/12,Picea engelmannii,1.78,dry
1732,17,B,6/10/12,Picea engelmannii,1.71,normal
1733,17,B,6/10/12,Picea engelmannii,6.63,normal
1734,17,B,6/10/12,Picea engelmannii,8.15,dry
1735,17,B,6/10/12,Picea engelmannii,12.52,dry
1736,17,B,6/10/12,Picea engelmannii,13.05,normal
1737,17,B,6/10/12,Picea engelmannii,17.63,normal
1738,17,B,6/10/12,Picea engelmannii,22.67,dry
1739,17,B,6/10/12,Sambucus racemosa,16.72,dry
1740,17,B,6/10/12,Pseudotsuga menziesii,49.74,normal
1741,17,B,6/10/12,Pseudotsuga menziesii,3.75,dry
1742,17,B,6/10/12,Pseudotsuga menziesii,2.02,normal
1743,17,B,6/10/12,Pseudotsuga menziesii,5.74,dry
1744,17,B,6/10/12,Jamesia americana,6.98,dry
1745,17,B,6/10/12,Abies lasiocarpa,12.08,normal
1746,17,B,6/10/12,Abies lasiocarpa,12.82,dry
1747,17,B,6/10/12,Abies lasiocarpa,16.32,normal
1748,17,B,6/10/12,Abies lasiocarpa,18.37,dry
1749,17,B,6/10/12,Abies lasiocarpa,18.64,dry
1750,17,B,6/10/12,Abies lasiocarpa,21.53,normal
1751,17,B,6/10/12,Abies lasiocarpa,27.03,normal
1752,18,A,6/13/11,Abies lasiocarpa,31.91,normal
1753,18,A,6/13/11,Picea engelmannii,5.83,dry
1754,18,A,6/13/11,Picea engelmannii,6.39,dry
1755,18,A,6/13/11,Picea engelmannii,11.46,dry
1756,18,A,6/13/11,Picea engelmannii,14.2,dry
1757,18,A,6/13/11,Picea engelmannii,17.25,normal
1758,18,A,6/13/11,Picea engelmannii,20.32,normal
1759,18,A,6/13/11,Picea engelmannii,25.84,dry
1760,18,A,6/13/11,Picea engelmannii,31.5,normal
1761,18,A,6/13/11,Picea engelmannii,34.9,dry
1762,18,A,6/13/11,Picea engelmannii,37.76,dry
1763,18,A,6/13/11,Picea engelmannii,62.77,normal
1764,18,A,6/13/11,Sambucus racemosa,5.25,dry
1765,18,A,6/13/11,Pseudotsuga menziesii,2.61,dry
1766,18,A,6/13/11,Pseudotsuga menziesii,13.83,normal
1767,18,A,6/13/11,Pseudotsuga menziesii,22.05,normal
1768,18,A,6/13/11,Pseudotsuga menziesii,50.4,dry
1769,18,A,6/13/11,Jamesia americana,4.76,dry
1770,18,A,6/13/11,Abies lasiocarpa,2.68,normal
1771,18,A,6/13/11,Abies lasiocarpa,6.05,dry
1772,18,A,6/13/11,Abies lasiocarpa,6.01,normal
1773,18,A,6/13/11,Abies lasiocarpa,8.43,dry
1774,18,A,6/13/11,Abies lasiocarpa,13.36,dry
1775,18,A,6/13/11,Abies lasiocarpa,15.74,normal
1776,18,A,6/13/11,Abies lasiocarpa,20.92,normal
1777,18,A,6/13/11,Abies lasiocarpa,16.64,dry
1778,18,A,6/13/11,Abies lasiocarpa,21.04,dry
1779,18,A,6/13/11,Abies lasiocarpa,24.88,normal
1780,18,A,6/13/11,Abies lasiocarpa,28.68,dry
1781,18,A,6/13/11,Abies lasiocarpa,28.7,normal
1782,18,A,6/13/11,Picea engelmannii,30.9,dry
1783,18,A,6/10/12,Abies lasiocarpa,33.57,normal
1784,18,A,6/10/12,Picea engelmannii,6.3,dry
1785,18,A,6/10/12,Picea engelmannii,5.14,dry
1786,18,A,6/10/12,Picea engelmannii,49.48,dry
1787,18,A,6/10/12,Picea engelmannii,1.63,dry
1788,18,A,6/10/12,Picea engelmannii,2.76,normal
1789,18,A,6/10/12,Picea engelmannii,6.19,normal
1790,18,A,6/10/12,Picea engelmannii,5.46,dry
1791,18,A,6/10/12,Picea engelmannii,11.62,dry
1792,18,A,6/10/12,Picea engelmannii,11.38,normal
1793,18,A,6/10/12,Picea engelmannii,15.33,normal
1794,18,A,6/10/12,Picea engelmannii,20.09,dry
1795,18,A,6/10/12,Sambucus racemosa,20.04,dry
1796,18,A,6/10/12,Pseudotsuga menziesii,46.78,normal
1797,18,A,6/10/12,Pseudotsuga menziesii,2.51,dry
1798,18,A,6/10/12,Pseudotsuga menziesii,1.37,normal
1799,18,A,6/10/12,Pseudotsuga menziesii,7.45,dry
1800,18,A,6/10/12,Jamesia americana,6.5,dry
1801,18,A,6/10/12,Abies lasiocarpa,11.6,normal
1802,18,A,6/10/12,Abies lasiocarpa,14.66,dry
1803,18,A,6/10/12,Abies lasiocarpa,14.23,normal
1804,18,A,6/10/12,Abies lasiocarpa,18.09,dry
1805,18,A,6/10/12,Abies lasiocarpa,19.67,dry
1806,18,A,6/10/12,Abies lasiocarpa,23.88,normal
1807,18,A,6/10/12,Abies lasiocarpa,23.5,normal
1808,18,A,6/10/12,Abies lasiocarpa,27.3,dry
1809,18,A,6/10/12,Abies lasiocarpa,32.5,dry
1810,18,A,6/10/12,Abies lasiocarpa,30.16,normal
1811,18,A,6/10/12,Abies lasiocarpa,25.57,dry
1812,18,A,6/10/12,Abies lasiocarpa,32.36,normal
1813,18,A,6/10/12,Picea engelmannii,28.45,dry
1814,18,B,6/13/11,Abies lasiocarpa,34.83,normal
1815,18,B,6/13/11,Picea engelmannii,7.22,dry
1816,18,B,6/13/11,Picea engelmannii,8.65,dry
1817,18,B,6/13/11,Picea engelmannii,8.91,dry
1818,18,B,6/13/11,Picea engelmannii,15.08,dry
1819,18,B,6/13/11,Picea engelmannii,13,normal
1820,18,B,6/13/11,Picea engelmannii,22.56,normal
1821,18,B,6/13/11,Picea engelmannii,25.35,dry
1822,18,B,6/13/11,Picea engelmannii,32.54,normal
1823,18,B,6/13/11,Picea engelmannii,33.21,dry
1824,18,B,6/13/11,Picea engelmannii,37.33,dry
1825,18,B,6/13/11,Picea engelmannii,61.72,normal
1826,18,B,6/13/11,Sambucus racemosa,5.35,dry
1827,18,B,6/13/11,Pseudotsuga menziesii,2.34,dry
1828,18,B,6/13/11,Pseudotsuga menziesii,16.3,normal
1829,18,B,6/13/11,Pseudotsuga menziesii,21.79,normal
1830,18,B,6/13/11,Pseudotsuga menziesii,46.27,dry
1831,18,B,6/13/11,Jamesia americana,4.14,dry
1832,18,B,6/13/11,Abies lasiocarpa,3.69,normal
1833,18,B,6/13/11,Abies lasiocarpa,2.71,dry
1834,18,B,6/10/12,Picea engelmannii,3.93,dry
1835,18,B,6/10/12,Picea engelmannii,5.58,normal
1836,18,B,6/10/12,Picea engelmannii,3.95,normal
1837,18,B,6/10/12,Picea engelmannii,6.88,dry
1838,18,B,6/10/12,Picea engelmannii,8.28,dry
1839,18,B,6/10/12,Picea engelmannii,14.5,normal
1840,18,B,6/10/12,Picea engelmannii,14.51,normal
1841,18,B,6/10/12,Picea engelmannii,20.38,dry
1842,18,B,6/10/12,Sambucus racemosa,16.94,dry
1843,18,B,6/10/12,Pseudotsuga menziesii,46.25,normal
1844,18,B,6/10/12,Pseudotsuga menziesii,0.76,dry
1845,18,B,6/10/12,Pseudotsuga menziesii,5.43,normal
1846,18,B,6/10/12,Pseudotsuga menziesii,6.58,dry
1847,18,B,6/10/12,Jamesia americana,7.61,dry
1848,18,B,6/10/12,Abies lasiocarpa,8.61,normal
1849,18,B,6/10/12,Abies lasiocarpa,14,dry
1850,18,B,6/10/12,Abies lasiocarpa,13.13,normal
1851,18,B,6/10/12,Abies lasiocarpa,22.21,dry
1852,18,B,6/10/12,Abies lasiocarpa,20.14,dry
1853,18,B,6/10/12,Abies lasiocarpa,20.77,normal
1854,18,B,6/10/12,Abies lasiocarpa,23.58,normal
1855,19,A,6/13/11,Abies lasiocarpa,35.04,normal
1856,19,A,6/13/11,Picea engelmannii,6.65,dry
1857,19,A,6/13/11,Picea engelmannii,5.49,dry
1858,19,A,6/13/11,Picea engelmannii,11.95,dry
1859,19,A,6/13/11,Picea engelmannii,13.06,dry
1860,19,A,6/13/11,Picea engelmannii,13.48,normal
1861,19,A,6/13/11,Picea engelmannii,20.65,normal
1862,19,A,6/13/11,Picea engelmannii,26.06,dry
1863,19,A,6/13/11,Picea engelmannii,31.35,normal
1864,19,A,6/13/11,Picea engelmannii,35.4,dry
1865,19,A,6/13/11,Picea engelmannii,38.73,dry
1866,19,A,6/13/11,Picea engelmannii,62.98,normal
1867,19,A,6/13/11,Sambucus racemosa,2.37,dry
1868,19,A,6/13/11,Pseudotsuga menziesii,2.02,dry
1869,19,A,6/13/11,Pseudotsuga menziesii,17.6,normal
1870,19,A,6/13/11,Pseudotsuga menziesii,19.73,normal
1871,19,A,6/13/11,Pseudotsuga menziesii,48.78,dry
1872,19,A,6/13/11,Jamesia americana,3.55,dry
1873,19,A,6/13/11,Abies lasiocarpa,4.57,normal
1874,19,A,6/13/11,Abies lasiocarpa,3.77,dry
