obsid,siteid,plot,date_sampled,sciname ,diameter,condition
1417,14,B,6/13/11,Pseudotsuga menziesii,17.78,normal
1418,14,B,6/13/11,Pseudotsuga menziesii,45.72,dry
1419,14,B,6/13/11,Jamesia americana,0.635,dry
1420,14,B,6/13/11,Abies lasiocarpa,0.635,normal
1421,14,B,6/13/11,Abies lasiocarpa,2.54,dry
1422,14,B,6/10/12,Picea engelmannii,0.635,dry
1423,14,B,6/10/12,Picea engelmannii,0.635,normal
1424,14,B,6/10/12,Picea engelmannii,2.54,normal
1425,14,B,6/10/12,Picea engelmannii,5.08,dry
1426,14,B,6/10/12,Picea engelmannii,7.62,dry
1427,14,B,6/10/12,Picea engelmannii,10.16,normal
1428,14,B,6/10/12,Picea engelmannii,12.7,normal
1429,14,B,6/10/12,Picea engelmannii,17.78,dry
1430,14,B,6/10/12,Sambucus racemosa,15.24,dry
1431,14,B,6/10/12,Pseudotsuga menziesii,45.72,normal
1432,14,B,6/10/12,Pseudotsuga menziesii,0.635,dry
1433,14,B,6/10/12,Pseudotsuga menziesii,0.635,normal
1434,14,B,6/10/12,Pseudotsuga menziesii,2.54,dry
1435,14,B,6/10/12,Jamesia americana,5.08,dry
1436,14,B,6/10/12,Abies lasiocarpa,7.62,normal
1437,14,B,6/10/12,Abies lasiocarpa,10.16,dry
1438,14,B,6/10/12,Abies lasiocarpa,12.7,normal
1439,14,B,6/10/12,Abies lasiocarpa,17.78,dry
1440,14,B,6/10/12,Abies lasiocarpa,15.24,dry
1441,14,B,6/10/12,Abies lasiocarpa,20.32,normal
1442,14,B,6/10/12,Abies lasiocarpa,22.86,normal
1443,15,A,6/13/11,Abies lasiocarpa,30.48,normal
1444,15,A,6/13/11,Picea engelmannii,2.54,dry
1445,15,A,6/13/11,Picea engelmannii,5.08,dry
1446,15,A,6/13/11,Picea engelmannii,7.62,dry
1447,15,A,6/13/11,Picea engelmannii,10.16,dry
1448,15,A,6/13/11,Picea engelmannii,12.7,normal
1449,15,A,6/13/11,Picea engelmannii,17.78,normal
1450,15,A,6/13/11,Picea engelmannii,22.86,dry
1451,15,A,6/13/11,Picea engelmannii,27.94,normal
1452,15,A,6/13/11,Picea engelmannii,30.48,dry
1453,15,A,6/13/11,Picea engelmannii,35.56,dry
1454,15,A,6/13/11,Picea engelmannii,58.42,normal
1455,15,A,6/13/11,Sambucus racemosa,0.635,dry
1456,15,A,6/13/11,Pseudotsuga menziesii,0.635,dry
1457,15,A,6/13/11,Pseudotsuga menziesii,12.7,normal
1458,15,A,6/13/11,Pseudotsuga menziesii,17.78,normal
1459,15,A,6/13/11,Pseudotsuga menziesii,45.72,dry
1460,15,A,6/13/11,Jamesia americana,0.635,dry
1461,15,A,6/13/11,Abies lasiocarpa,0.635,normal
1462,15,A,6/13/11,Abies lasiocarpa,2.54,dry
1463,15,A,6/13/11,Abies lasiocarpa,5.08,normal
1464,15,A,6/13/11,Abies lasiocarpa,7.62,dry
1465,15,A,6/13/11,Abies lasiocarpa,10.16,dry
1466,15,A,6/13/11,Abies lasiocarpa,12.7,normal
1467,15,A,6/13/11,Abies lasiocarpa,17.78,normal
1468,15,A,6/13/11,Abies lasiocarpa,15.24,dry
1469,15,A,6/13/11,Abies lasiocarpa,20.32,dry
1470,15,A,6/13/11,Abies lasiocarpa,22.86,normal
1471,15,A,6/13/11,Abies lasiocarpa,25.4,dry
1472,15,A,6/13/11,Abies lasiocarpa,27.94,normal
1473,15,A,6/13/11,Picea engelmannii,26.2,dry
1474,15,A,6/10/12,Abies lasiocarpa,30.48,normal
1475,15,A,6/10/12,Picea engelmannii,2.54,dry
1476,15,A,6/10/12,Picea engelmannii,5.08,dry
1477,15,A,6/10/12,Picea engelmannii,45.72,dry
1478,15,A,6/10/12,Picea engelmannii,0.635,dry
1479,15,A,6/10/12,Picea engelmannii,0.635,normal
1480,15,A,6/10/12,Picea engelmannii,2.54,normal
1481,15,A,6/10/12,Picea engelmannii,5.08,dry
1482,15,A,6/10/12,Picea engelmannii,7.62,dry
1483,15,A,6/10/12,Picea engelmannii,10.16,normal
1484,15,A,6/10/12,Picea engelmannii,12.7,normal
1485,15,A,6/10/12,Picea engelmannii,17.78,dry
1486,15,A,6/10/12,Sambucus racemosa,15.24,dry
1487,15,A,6/10/12,Pseudotsuga menziesii,45.72,normal
1488,15,A,6/10/12,Pseudotsuga menziesii,0.635,dry
1489,15,A,6/10/12,Pseudotsuga menziesii,0.635,normal
1490,15,A,6/10/12,Pseudotsuga menziesii,2.54,dry
1491,15,A,6/10/12,Jamesia americana,5.08,dry
1492,15,A,6/10/12,Abies lasiocarpa,7.62,normal
1493,15,A,6/10/12,Abies lasiocarpa,10.16,dry
1494,15,A,6/10/12,Abies lasiocarpa,12.7,normal
1495,15,A,6/10/12,Abies lasiocarpa,17.78,dry
1496,15,A,6/10/12,Abies lasiocarpa,15.24,dry
1497,15,A,6/10/12,Abies lasiocarpa,20.32,normal
1498,15,A,6/10/12,Abies lasiocarpa,22.86,normal
1499,15,A,6/10/12,Abies lasiocarpa,25.4,dry
1500,15,A,6/10/12,Abies lasiocarpa,27.94,dry
1501,15,A,6/10/12,Abies lasiocarpa,26.2,normal
1502,15,A,6/10/12,Abies lasiocarpa,25.4,dry
1503,15,A,6/10/12,Abies lasiocarpa,27.94,normal
1504,15,A,6/10/12,Picea engelmannii,26.2,dry
1505,15,B,6/13/11,Abies lasiocarpa,30.48,normal
1506,15,B,6/13/11,Picea engelmannii,2.54,dry
1507,15,B,6/13/11,Picea engelmannii,5.08,dry
1508,15,B,6/13/11,Picea engelmannii,7.62,dry
1509,15,B,6/13/11,Picea engelmannii,10.16,dry
1510,15,B,6/13/11,Picea engelmannii,12.7,normal
1511,15,B,6/13/11,Picea engelmannii,17.78,normal
1512,15,B,6/13/11,Picea engelmannii,22.86,dry
1513,15,B,6/13/11,Picea engelmannii,27.94,normal
1514,15,B,6/13/11,Picea engelmannii,30.48,dry
1515,15,B,6/13/11,Picea engelmannii,35.56,dry
1516,15,B,6/13/11,Picea engelmannii,58.42,normal
1517,15,B,6/13/11,Sambucus racemosa,0.635,dry
1518,15,B,6/13/11,Pseudotsuga menziesii,0.635,dry
1519,15,B,6/13/11,Pseudotsuga menziesii,12.7,normal
1520,15,B,6/13/11,Pseudotsuga menziesii,17.78,normal
1521,15,B,6/13/11,Pseudotsuga menziesii,45.72,dry
1522,15,B,6/13/11,Jamesia americana,0.635,dry
1523,15,B,6/13/11,Abies lasiocarpa,0.635,normal
1524,15,B,6/13/11,Abies lasiocarpa,2.54,dry
1525,15,B,6/10/12,Picea engelmannii,0.635,dry
1526,15,B,6/10/12,Picea engelmannii,0.635,normal
1527,15,B,6/10/12,Picea engelmannii,2.54,normal
1528,15,B,6/10/12,Picea engelmannii,5.08,dry
1529,15,B,6/10/12,Picea engelmannii,7.62,dry
1530,15,B,6/10/12,Picea engelmannii,10.16,normal
1531,15,B,6/10/12,Picea engelmannii,12.7,normal
1532,15,B,6/10/12,Picea engelmannii,17.78,dry
1533,15,B,6/10/12,Sambucus racemosa,15.24,dry
1534,15,B,6/10/12,Pseudotsuga menziesii,45.72,normal
1535,15,B,6/10/12,Pseudotsuga menziesii,0.635,dry
1536,15,B,6/10/12,Pseudotsuga menziesii,0.635,normal
1537,15,B,6/10/12,Pseudotsuga menziesii,2.54,dry
1538,15,B,6/10/12,Jamesia americana,5.08,dry
1539,15,B,6/10/12,Abies lasiocarpa,7.62,normal
1540,15,B,6/10/12,Abies lasiocarpa,10.16,dry
1541,15,B,6/10/12,Abies lasiocarpa,12.7,normal
1542,15,B,6/10/12,Abies lasiocarpa,17.78,dry
1543,15,B,6/10/12,Abies lasiocarpa,15.24,dry
1544,15,B,6/10/12,Abies lasiocarpa,20.32,normal
1545,15,B,6/10/12,Abies lasiocarpa,22.86,normal
1546,16,A,6/13/11,Abies lasiocarpa,30.48,normal
1547,16,A,6/13/11,Picea engelmannii,2.54,dry
1548,16,A,6/13/11,Picea engelmannii,5.08,dry
1549,16,A,6/13/11,Picea engelmannii,7.62,dry
1550,16,A,6/13/11,Picea engelmannii,10.16,dry
1551,16,A,6/13/11,Picea engelmannii,12.7,normal
1552,16,A,6/13/11,Picea engelmannii,17.78,normal
1553,16,A,6/13/11,Picea engelmannii,22.86,dry
1554,16,A,6/13/11,Picea engelmannii,27.94,normal
1555,16,A,6/13/11,Picea engelmannii,30.48,dry
1556,16,A,6/13/11,Picea engelmannii,35.56,dry
1557,16,A,6/13/11,Picea engelmannii,58.42,normal
1558,16,A,6/13/11,Sambucus racemosa,0.635,dry
1559,16,A,6/13/11,Pseudotsuga menziesii,0.635,dry
1560,16,A,6/13/11,Pseudotsuga menziesii,12.7,normal
1561,16,A,6/13/11,Pseudotsuga menziesii,17.78,normal
1562,16,A,6/13/11,Pseudotsuga menziesii,45.72,dry
1563,16,A,6/13/11,Jamesia americana,0.635,dry
1564,16,A,6/13/11,Abies lasiocarpa,0.635,normal
1565,16,A,6/13/11,Abies lasiocarpa,2.54,dry
1566,16,A,6/13/11,Abies lasiocarpa,5.08,normal
1567,16,A,6/13/11,Abies lasiocarpa,7.62,dry
1568,16,A,6/13/11,Abies lasiocarpa,10.16,dry
1569,16,A,6/13/11,Abies lasiocarpa,12.7,normal
1570,16,A,6/13/11,Abies lasiocarpa,17.78,normal
1571,16,A,6/13/11,Abies lasiocarpa,15.24,dry
1572,16,A,6/13/11,Abies lasiocarpa,20.32,dry
1573,16,A,6/13/11,Abies lasiocarpa,22.86,normal
1574,16,A,6/13/11,Abies lasiocarpa,25.4,dry
1575,16,A,6/13/11,Abies lasiocarpa,27.94,normal
1576,16,A,6/13/11,Picea engelmannii,26.2,dry
1577,16,A,6/10/12,Abies lasiocarpa,30.48,normal
1578,16,A,6/10/12,Picea engelmannii,2.54,dry
1579,16,A,6/10/12,Picea engelmannii,5.08,dry
1580,16,A,6/10/12,Picea engelmannii,45.72,dry
1581,16,A,6/10/12,Picea engelmannii,0.635,dry
1582,16,A,6/10/12,Picea engelmannii,0.635,normal
1583,16,A,6/10/12,Picea engelmannii,2.54,normal
1584,16,A,6/10/12,Picea engelmannii,5.08,dry
1585,16,A,6/10/12,Picea engelmannii,7.62,dry
1586,16,A,6/10/12,Picea engelmannii,10.16,normal
1587,16,A,6/10/12,Picea engelmannii,12.7,normal
1588,16,A,6/10/12,Picea engelmannii,17.78,dry
1589,16,A,6/10/12,Sambucus racemosa,15.24,dry
1590,16,A,6/10/12,Pseudotsuga menziesii,45.72,normal
1591,16,A,6/10/12,Pseudotsuga menziesii,0.635,dry
1592,16,A,6/10/12,Pseudotsuga menziesii,0.635,normal
1593,16,A,6/10/12,Pseudotsuga menziesii,2.54,dry
1594,16,A,6/10/12,Jamesia americana,5.08,dry
1595,16,A,6/10/12,Abies lasiocarpa,7.62,normal
1596,16,A,6/10/12,Abies lasiocarpa,10.16,dry
1597,16,A,6/10/12,Abies lasiocarpa,12.7,normal
1598,16,A,6/10/12,Abies lasiocarpa,17.78,dry
1599,16,A,6/10/12,Abies lasiocarpa,15.24,dry
1600,16,A,6/10/12,Abies lasiocarpa,20.32,normal
1601,16,A,6/10/12,Abies lasiocarpa,22.86,normal
1602,16,A,6/10/12,Abies lasiocarpa,25.4,dry
1603,16,A,6/10/12,Abies lasiocarpa,27.94,dry
1604,16,A,6/10/12,Abies lasiocarpa,26.2,normal
1605,16,A,6/10/12,Abies lasiocarpa,25.4,dry
1606,16,A,6/10/12,Abies lasiocarpa,27.94,normal
1607,16,A,6/10/12,Picea engelmannii,26.2,dry
1608,16,B,6/13/11,Abies lasiocarpa,30.48,normal
1609,16,B,6/13/11,Picea engelmannii,2.54,dry
1610,16,B,6/13/11,Picea engelmannii,5.08,dry
1611,16,B,6/13/11,Picea engelmannii,7.62,dry
1612,16,B,6/13/11,Picea engelmannii,10.16,dry
1613,16,B,6/13/11,Picea engelmannii,12.7,normal
1614,16,B,6/13/11,Picea engelmannii,17.78,normal
1615,16,B,6/13/11,Picea engelmannii,22.86,dry
1616,16,B,6/13/11,Picea engelmannii,27.94,normal
1617,16,B,6/13/11,Picea engelmannii,30.48,dry
1618,16,B,6/13/11,Picea engelmannii,35.56,dry
1619,16,B,6/13/11,Picea engelmannii,58.42,normal
1620,16,B,6/13/11,Sambucus racemosa,0.635,dry
1621,16,B,6/13/11,Pseudotsuga menziesii,0.635,dry
1622,16,B,6/13/11,Pseudotsuga menziesii,12.7,normal
1623,16,B,6/13/11,Pseudotsuga menziesii,17.78,normal
1624,16,B,6/13/11,Pseudotsuga menziesii,45.72,dry
1625,16,B,6/13/11,Jamesia americana,0.635,dry
1626,16,B,6/13/11,Abies lasiocarpa,0.635,normal
1627,16,B,6/13/11,Abies lasiocarpa,2.54,dry
1628,16,B,6/10/12,Picea engelmannii,0.635,dry
1629,16,B,6/10/12,Picea engelmannii,0.635,normal
1630,16,B,6/10/12,Picea engelmannii,2.54,normal
1631,16,B,6/10/12,Picea engelmannii,5.08,dry
1632,16,B,6/10/12,Picea engelmannii,7.62,dry
1633,16,B,6/10/12,Picea engelmannii,10.16,normal
1634,16,B,6/10/12,Picea engelmannii,12.7,normal
1635,16,B,6/10/12,Picea engelmannii,17.78,dry
1636,16,B,6/10/12,Sambucus racemosa,15.24,dry
1637,16,B,6/10/12,Pseudotsuga menziesii,45.72,normal
1638,16,B,6/10/12,Pseudotsuga menziesii,0.635,dry
1639,16,B,6/10/12,Pseudotsuga menziesii,0.635,normal
1640,16,B,6/10/12,Pseudotsuga menziesii,2.54,dry
1641,16,B,6/10/12,Jamesia americana,5.08,dry
1642,16,B,6/10/12,Abies lasiocarpa,7.62,normal
1643,16,B,6/10/12,Abies lasiocarpa,10.16,dry
1644,16,B,6/10/12,Abies lasiocarpa,12.7,normal
1645,16,B,6/10/12,Abies lasiocarpa,17.78,dry
1646,16,B,6/10/12,Abies lasiocarpa,15.24,dry
1647,16,B,6/10/12,Abies lasiocarpa,20.32,normal
1648,16,B,6/10/12,Abies lasiocarpa,22.86,normal
1649,17,A,6/13/11,Abies lasiocarpa,30.48,normal
1650,17,A,6/13/11,Picea engelmannii,2.54,dry
1651,17,A,6/13/11,Picea engelmannii,5.08,dry
1652,17,A,6/13/11,Picea engelmannii,7.62,dry
1653,17,A,6/13/11,Picea engelmannii,10.16,dry
1654,17,A,6/13/11,Picea engelmannii,12.7,normal
1655,17,A,6/13/11,Picea engelmannii,17.78,normal
1656,17,A,6/13/11,Picea engelmannii,22.86,dry
1657,17,A,6/13/11,Picea engelmannii,27.94,normal
1658,17,A,6/13/11,Picea engelmannii,30.48,dry
1659,17,A,6/13/11,Picea engelmannii,35.56,dry
1660,17,A,6/13/11,Picea engelmannii,58.42,normal
1661,17,A,6/13/11,Sambucus racemosa,0.635,dry
1662,17,A,6/13/11,Pseudotsuga menziesii,0.635,dry
1663,17,A,6/13/11,Pseudotsuga menziesii,12.7,normal
1664,17,A,6/13/11,Pseudotsuga menziesii,17.78,normal
1665,17,A,6/13/11,Pseudotsuga menziesii,45.72,dry
1666,17,A,6/13/11,Jamesia americana,0.635,dry
1667,17,A,6/13/11,Abies lasiocarpa,0.635,normal
1668,17,A,6/13/11,Abies lasiocarpa,2.54,dry
1669,17,A,6/13/11,Abies lasiocarpa,5.08,normal
1670,17,A,6/13/11,Abies lasiocarpa,7.62,dry
1671,17,A,6/13/11,Abies lasiocarpa,10.16,dry
1672,17,A,6/13/11,Abies lasiocarpa,12.7,normal
1673,17,A,6/13/11,Abies lasiocarpa,17.78,normal
1674,17,A,6/13/11,Abies lasiocarpa,15.24,dry
1675,17,A,6/13/11,Abies lasiocarpa,20.32,dry
1676,17,A,6/13/11,Abies lasiocarpa,22.86,normal
1677,17,A,6/13/11,Abies lasiocarpa,25.4,dry
1678,17,A,6/13/11,Abies lasiocarpa,27.94,normal
1679,17,A,6/13/11,Picea engelmannii,26.2,dry
1680,17,A,6/10/12,Abies lasiocarpa,30.48,normal
1681,17,A,6/10/12,Picea engelmannii,2.54,dry
1682,17,A,6/10/12,Picea engelmannii,5.08,dry
1683,17,A,6/10/12,Picea engelmannii,45.72,dry
1684,17,A,6/10/12,Picea engelmannii,0.635,dry
1685,17,A,6/10/12,Picea engelmannii,0.635,normal
1686,17,A,6/10/12,Picea engelmannii,2.54,normal
1687,17,A,6/10/12,Picea engelmannii,5.08,dry
1688,17,A,6/10/12,Picea engelmannii,7.62,dry
1689,17,A,6/10/12,Picea engelmannii,10.16,normal
1690,17,A,6/10/12,Picea engelmannii,12.7,normal
1691,17,A,6/10/12,Picea engelmannii,17.78,dry
1692,17,A,6/10/12,Sambucus racemosa,15.24,dry
1693,17,A,6/10/12,Pseudotsuga menziesii,45.72,normal
1694,17,A,6/10/12,Pseudotsuga menziesii,0.635,dry
1695,17,A,6/10/12,Pseudotsuga menziesii,0.635,normal
1696,17,A,6/10/12,Pseudotsuga menziesii,2.54,dry
1697,17,A,6/10/12,Jamesia americana,5.08,dry
1698,17,A,6/10/12,Abies lasiocarpa,7.62,normal
1699,17,A,6/10/12,Abies lasiocarpa,10.16,dry
1700,17,A,6/10/12,Abies lasiocarpa,12.7,normal
1701,17,A,6/10/12,Abies lasiocarpa,17.78,dry
1702,17,A,6/10/12,Abies lasiocarpa,15.24,dry
1703,17,A,6/10/12,Abies lasiocarpa,20.32,normal
1704,17,A,6/10/12,Abies lasiocarpa,22.86,normal
1705,17,A,6/10/12,Abies lasiocarpa,25.4,dry
1706,17,A,6/10/12,Abies lasiocarpa,27.94,dry
1707,17,A,6/10/12,Abies lasiocarpa,26.2,normal
1708,17,A,6/10/12,Abies lasiocarpa,25.4,dry
1709,17,A,6/10/12,Abies lasiocarpa,27.94,normal
1710,17,A,6/10/12,Picea engelmannii,26.2,dry
1711,17,B,6/13/11,Abies lasiocarpa,30.48,normal
1712,17,B,6/13/11,Picea engelmannii,2.54,dry
1713,17,B,6/13/11,Picea engelmannii,5.08,dry
1714,17,B,6/13/11,Picea engelmannii,7.62,dry
1715,17,B,6/13/11,Picea engelmannii,10.16,dry
1716,17,B,6/13/11,Picea engelmannii,12.7,normal
1717,17,B,6/13/11,Picea engelmannii,17.78,normal
1718,17,B,6/13/11,Picea engelmannii,22.86,dry
1719,17,B,6/13/11,Picea engelmannii,27.94,normal
1720,17,B,6/13/11,Picea engelmannii,30.48,dry
1721,17,B,6/13/11,Picea engelmannii,35.56,dry
1722,17,B,6/13/11,Picea engelmannii,58.42,normal
1723,17,B,6/13/11,Sambucus racemosa,0.635,dry
1724,17,B,6/13/11,Pseudotsuga menziesii,0.635,dry
1725,17,B,6/13/11,Pseudotsuga menziesii,12.7,normal
1726,17,B,6/13/11,Pseudotsuga menziesii,17.78,normal
1727,17,B,6/13/11,Pseudotsuga menziesii,45.72,dry
1728,17,B,6/13/11,Jamesia americana,0.635,dry
1729,17,B,6/13/11,Abies lasiocarpa,0.635,normal
1730,17,B,6/13/11,Abies lasiocarpa,2.54,dry
1731,17,B,6/10/12,Picea engelmannii,0.635,dry
1732,17,B,6/10/12,Picea engelmannii,0.635,normal
1733,17,B,6/10/12,Picea engelmannii,2.54,normal
1734,17,B,6/10/12,Picea engelmannii,5.08,dry
1735,17,B,6/10/12,Picea engelmannii,7.62,dry
1736,17,B,6/10/12,Picea engelmannii,10.16,normal
1737,17,B,6/10/12,Picea engelmannii,12.7,normal
1738,17,B,6/10/12,Picea engelmannii,17.78,dry
1739,17,B,6/10/12,Sambucus racemosa,15.24,dry
1740,17,B,6/10/12,Pseudotsuga menziesii,45.72,normal
1741,17,B,6/10/12,Pseudotsuga menziesii,0.635,dry
1742,17,B,6/10/12,Pseudotsuga menziesii,0.635,normal
1743,17,B,6/10/12,Pseudotsuga menziesii,2.54,dry
1744,17,B,6/10/12,Jamesia americana,5.08,dry
1745,17,B,6/10/12,Abies lasiocarpa,7.62,normal
1746,17,B,6/10/12,Abies lasiocarpa,10.16,dry
1747,17,B,6/10/12,Abies lasiocarpa,12.7,normal
1748,17,B,6/10/12,Abies lasiocarpa,17.78,dry
1749,17,B,6/10/12,Abies lasiocarpa,15.24,dry
1750,17,B,6/10/12,Abies lasiocarpa,20.32,normal
1751,17,B,6/10/12,Abies lasiocarpa,22.86,normal
1752,18,A,6/13/11,Abies lasiocarpa,30.48,normal
1753,18,A,6/13/11,Picea engelmannii,2.54,dry
1754,18,A,6/13/11,Picea engelmannii,5.08,dry
1755,18,A,6/13/11,Picea engelmannii,7.62,dry
1756,18,A,6/13/11,Picea engelmannii,10.16,dry
1757,18,A,6/13/11,Picea engelmannii,12.7,normal
1758,18,A,6/13/11,Picea engelmannii,17.78,normal
1759,18,A,6/13/11,Picea engelmannii,22.86,dry
1760,18,A,6/13/11,Picea engelmannii,27.94,normal
1761,18,A,6/13/11,Picea engelmannii,30.48,dry
1762,18,A,6/13/11,Picea engelmannii,35.56,dry
1763,18,A,6/13/11,Picea engelmannii,58.42,normal
1764,18,A,6/13/11,Sambucus racemosa,0.635,dry
1765,18,A,6/13/11,Pseudotsuga menziesii,0.635,dry
1766,18,A,6/13/11,Pseudotsuga menziesii,12.7,normal
1767,18,A,6/13/11,Pseudotsuga menziesii,17.78,normal
1768,18,A,6/13/11,Pseudotsuga menziesii,45.72,dry
1769,18,A,6/13/11,Jamesia americana,0.635,dry
1770,18,A,6/13/11,Abies lasiocarpa,0.635,normal
1771,18,A,6/13/11,Abies lasiocarpa,2.54,dry
1772,18,A,6/13/11,Abies lasiocarpa,5.08,normal
1773,18,A,6/13/11,Abies lasiocarpa,7.62,dry
1774,18,A,6/13/11,Abies lasiocarpa,10.16,dry
1775,18,A,6/13/11,Abies lasiocarpa,12.7,normal
1776,18,A,6/13/11,Abies lasiocarpa,17.78,normal
1777,18,A,6/13/11,Abies lasiocarpa,15.24,dry
1778,18,A,6/13/11,Abies lasiocarpa,20.32,dry
1779,18,A,6/13/11,Abies lasiocarpa,22.86,normal
1780,18,A,6/13/11,Abies lasiocarpa,25.4,dry
1781,18,A,6/13/11,Abies lasiocarpa,27.94,normal
1782,18,A,6/13/11,Picea engelmannii,26.2,dry
1783,18,A,6/10/12,Abies lasiocarpa,30.48,normal
1784,18,A,6/10/12,Picea engelmannii,2.54,dry
1785,18,A,6/10/12,Picea engelmannii,5.08,dry
1786,18,A,6/10/12,Picea engelmannii,45.72,dry
1787,18,A,6/10/12,Picea engelmannii,0.635,dry
1788,18,A,6/10/12,Picea engelmannii,0.635,normal
1789,18,A,6/10/12,Picea engelmannii,2.54,normal
1790,18,A,6/10/12,Picea engelmannii,5.08,dry
1791,18,A,6/10/12,Picea engelmannii,7.62,dry
1792,18,A,6/10/12,Picea engelmannii,10.16,normal
1793,18,A,6/10/12,Picea engelmannii,12.7,normal
1794,18,A,6/10/12,Picea engelmannii,17.78,dry
1795,18,A,6/10/12,Sambucus racemosa,15.24,dry
1796,18,A,6/10/12,Pseudotsuga menziesii,45.72,normal
1797,18,A,6/10/12,Pseudotsuga menziesii,0.635,dry
1798,18,A,6/10/12,Pseudotsuga menziesii,0.635,normal
1799,18,A,6/10/12,Pseudotsuga menziesii,2.54,dry
1800,18,A,6/10/12,Jamesia americana,5.08,dry
1801,18,A,6/10/12,Abies lasiocarpa,7.62,normal
1802,18,A,6/10/12,Abies lasiocarpa,10.16,dry
1803,18,A,6/10/12,Abies lasiocarpa,12.7,normal
1804,18,A,6/10/12,Abies lasiocarpa,17.78,dry
1805,18,A,6/10/12,Abies lasiocarpa,15.24,dry
1806,18,A,6/10/12,Abies lasiocarpa,20.32,normal
1807,18,A,6/10/12,Abies lasiocarpa,22.86,normal
1808,18,A,6/10/12,Abies lasiocarpa,25.4,dry
1809,18,A,6/10/12,Abies lasiocarpa,27.94,dry
1810,18,A,6/10/12,Abies lasiocarpa,26.2,normal
1811,18,A,6/10/12,Abies lasiocarpa,25.4,dry
1812,18,A,6/10/12,Abies lasiocarpa,27.94,normal
1813,18,A,6/10/12,Picea engelmannii,26.2,dry
1814,18,B,6/13/11,Abies lasiocarpa,30.48,normal
1815,18,B,6/13/11,Picea engelmannii,2.54,dry
1816,18,B,6/13/11,Picea engelmannii,5.08,dry
1817,18,B,6/13/11,Picea engelmannii,7.62,dry
1818,18,B,6/13/11,Picea engelmannii,10.16,dry
1819,18,B,6/13/11,Picea engelmannii,12.7,normal
1820,18,B,6/13/11,Picea engelmannii,17.78,normal
1821,18,B,6/13/11,Picea engelmannii,22.86,dry
1822,18,B,6/13/11,Picea engelmannii,27.94,normal
1823,18,B,6/13/11,Picea engelmannii,30.48,dry
1824,18,B,6/13/11,Picea engelmannii,35.56,dry
1825,18,B,6/13/11,Picea engelmannii,58.42,normal
1826,18,B,6/13/11,Sambucus racemosa,0.635,dry
1827,18,B,6/13/11,Pseudotsuga menziesii,0.635,dry
1828,18,B,6/13/11,Pseudotsuga menziesii,12.7,normal
1829,18,B,6/13/11,Pseudotsuga menziesii,17.78,normal
1830,18,B,6/13/11,Pseudotsuga menziesii,45.72,dry
1831,18,B,6/13/11,Jamesia americana,0.635,dry
1832,18,B,6/13/11,Abies lasiocarpa,0.635,normal
1833,18,B,6/13/11,Abies lasiocarpa,2.54,dry
1834,18,B,6/10/12,Picea engelmannii,0.635,dry
1835,18,B,6/10/12,Picea engelmannii,0.635,normal
1836,18,B,6/10/12,Picea engelmannii,2.54,normal
1837,18,B,6/10/12,Picea engelmannii,5.08,dry
1838,18,B,6/10/12,Picea engelmannii,7.62,dry
1839,18,B,6/10/12,Picea engelmannii,10.16,normal
1840,18,B,6/10/12,Picea engelmannii,12.7,normal
1841,18,B,6/10/12,Picea engelmannii,17.78,dry
1842,18,B,6/10/12,Sambucus racemosa,15.24,dry
1843,18,B,6/10/12,Pseudotsuga menziesii,45.72,normal
1844,18,B,6/10/12,Pseudotsuga menziesii,0.635,dry
1845,18,B,6/10/12,Pseudotsuga menziesii,0.635,normal
1846,18,B,6/10/12,Pseudotsuga menziesii,2.54,dry
1847,18,B,6/10/12,Jamesia americana,5.08,dry
1848,18,B,6/10/12,Abies lasiocarpa,7.62,normal
1849,18,B,6/10/12,Abies lasiocarpa,10.16,dry
1850,18,B,6/10/12,Abies lasiocarpa,12.7,normal
1851,18,B,6/10/12,Abies lasiocarpa,17.78,dry
1852,18,B,6/10/12,Abies lasiocarpa,15.24,dry
1853,18,B,6/10/12,Abies lasiocarpa,20.32,normal
1854,18,B,6/10/12,Abies lasiocarpa,22.86,normal
1855,19,A,6/13/11,Abies lasiocarpa,30.48,normal
1856,19,A,6/13/11,Picea engelmannii,2.54,dry
1857,19,A,6/13/11,Picea engelmannii,5.08,dry
1858,19,A,6/13/11,Picea engelmannii,7.62,dry
1859,19,A,6/13/11,Picea engelmannii,10.16,dry
1860,19,A,6/13/11,Picea engelmannii,12.7,normal
1861,19,A,6/13/11,Picea engelmannii,17.78,normal
1862,19,A,6/13/11,Picea engelmannii,22.86,dry
1863,19,A,6/13/11,Picea engelmannii,27.94,normal
1864,19,A,6/13/11,Picea engelmannii,30.48,dry
1865,19,A,6/13/11,Picea engelmannii,35.56,dry
1866,19,A,6/13/11,Picea engelmannii,58.42,normal
1867,19,A,6/13/11,Sambucus racemosa,0.635,dry
1868,19,A,6/13/11,Pseudotsuga menziesii,0.635,dry
1869,19,A,6/13/11,Pseudotsuga menziesii,12.7,normal
1870,19,A,6/13/11,Pseudotsuga menziesii,17.78,normal
1871,19,A,6/13/11,Pseudotsuga menziesii,45.72,dry
1872,19,A,6/13/11,Jamesia americana,0.635,dry
1873,19,A,6/13/11,Abies lasiocarpa,0.635,normal
1874,19,A,6/13/11,Abies lasiocarpa,2.54,dry
1875,19,A,6/13/11,Abies lasiocarpa,5.08,normal
1876,19,A,6/13/11,Abies lasiocarpa,7.62,dry
